ID,NAME,TYPE,RANK,PHONE,URL
45283577000_file29,КЕМЕНОВ Р. А.,Старший участковый уполномоченный милиции,Капитан,(499) 7401121,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file29.html
45283577000_file30,ГАННЕНКО Д. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7401121,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file30.html
45283577000_file31,ПЕТРОСОВ С. К.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7401121,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file31.html
45283577000_file32,СТЕПАНОВ А. Н.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7401121,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file32.html
45283577000_file33,АДЕЕВ А. В.,Старший участковый уполномоченный милиции,Майор,(495) 7572120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file33.html
45283577000_file34,ВАСИЛЕЧКО Б. Л.,Участковый уполномоченный милиции,Старший лейтенант,(495) 7572120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file34.html
45283577000_file35,ТИТОВ С. Н.,Участковый уполномоченный милиции,Старший лейтенант,(495) 7572120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file35.html
45283577000_file36,ЛЮБИМОВ А. Ю.,Участковый уполномоченный милиции,Лейтенант,(495) 7572120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file36.html
45283577000_file37,СИДЕЛЬНИКОВ Р. К.,Участковый уполномоченный милиции,Лейтенант,(495) 7572120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283577000/file37.html
45283582000_file1,ДМИТРИЕВ В. С.,Участковый уполномоченный милиции,Лейтенант,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file1.html
45283582000_file2,КОРОВИН Д. С.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file2.html
45283582000_file3,СОКОЛОВСКИЙ А. А.,Старший участковый уполномоченный милиции,Капитан,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file3.html
45283582000_file4,ЖУРАВЛЕВ К. Н.,Участковый уполномоченный милиции,Младший лейтенант,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file4.html
45283582000_file5,КУДИНОВ С. А.,Старший участковый уполномоченный милиции,Майор,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file5.html
45283582000_file6,НЕВЕЖЕНКО А. А.,Участковый уполномоченный милиции,Лейтенант,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file6.html
45283582000_file7,КУДИНОВ С. А.,Старший участковый уполномоченный милиции,Майор,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file7.html
45283582000_file8,ХАРЛАМОВ Ю. С.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1913509,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file8.html
45283582000_file9,АЗОЛОВ И. Е.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1999067,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file9.html
45283582000_file10,ХОХЛОВ А. И.,Старший участковый уполномоченный милиции,Подполковник,(499) 1999067,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file10.html
45283582000_file11,ШЕНДЕРОВ Н. А.,Участковый уполномоченный милиции,Младший лейтенант,(499) 1999067,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file11.html
45283582000_file12,ТУПИКОВ Ю. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1999067,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file12.html
45283582000_file13,РЫБКИН П. Н.,Участковый уполномоченный милиции,Капитан,(499) 1999067,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file13.html
45283582000_file14,КРУГЛОВ Г. П.,Участковый уполномоченный милиции,Лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file14.html
45283582000_file15,ЛЕВЧУК А. Б.,Старший участковый уполномоченный милиции,Старший лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file15.html
45283582000_file16,ОСИПОВ Е. Н.,Участковый уполномоченный милиции,Лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file16.html
45283582000_file17,БАБЕНКОВ Е. С.,Участковый уполномоченный милиции,Лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file17.html
45283582000_file18,ГУСЕЙНОВ М. Р.,Старший участковый уполномоченный милиции,Майор,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file18.html
45283582000_file19,СТАРОДУБОВ С. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file19.html
45283582000_file20,МЕДВЕДЕВ А. А.,Участковый уполномоченный милиции,Лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file20.html
45283582000_file21,МУРЗИН В. С.,Участковый уполномоченный милиции,Лейтенант,(499) 1910531,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file21.html
45283582000_file22,ШКРАБА А. С.,Старший участковый уполномоченный милиции,Майор,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file22.html
45283582000_file23,АБДУЛИН Р. Х.,Участковый уполномоченный милиции,Капитан,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file23.html
45283582000_file24,КОКОРЕВ А. Н.,Участковый уполномоченный милиции,Капитан,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file24.html
45283582000_file25,БУДЕННЫЙ К. В.,Участковый уполномоченный милиции,Лейтенант,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file25.html
45283582000_file26,ЖЕСТКОВ А. В.,Старший участковый уполномоченный милиции,Майор,(499) 1976189,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file26.html
45283582000_file27,ИЛКИН И. С.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1976189,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file27.html
45283582000_file28,ЛЫТКИН В. В.,Участковый уполномоченный милиции,Лейтенант,(499) 1976189,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file28.html
45283582000_file29,ИЛЬИН В. В.,Участковый уполномоченный милиции,Капитан,(499) 1916189,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file29.html
45283582000_file30,МАХОНИН С. А.,Старший участковый уполномоченный милиции,Майор,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file30.html
45283582000_file31,ЛАПА А. Ю.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file31.html
45283582000_file32,ИВЧЕНКО С. А.,Участковый уполномоченный милиции,Младший лейтенант,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file32.html
45283582000_file33,ПИМЕНОВ А. С.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9448037,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file33.html
45283582000_file34,ЛЕБЕДЕВ Р. Е.,Старший участковый уполномоченный милиции,Майор,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file34.html
45283582000_file35,ЩЕКОЧИХИН А. С.,Участковый уполномоченный милиции,Лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file35.html
45283582000_file36,СИМОЯНОВ Р. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file36.html
45283582000_file37,ОСИПОВ С. В.,Участковый уполномоченный милиции,Майор,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file37.html
45283582000_file38,ОСТАПОВ С. М.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file38.html
45283582000_file39,ОВЧИННИКОВ Д. В.,Участковый уполномоченный милиции,Младший лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file39.html
45283582000_file40,ВОЙЦЕХОВСКИЙ В. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file40.html
45283582000_file41,МАМЕНТЬЕВ А. А.,Участковый уполномоченный милиции,Лейтенант,(499) 7201379,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283582000/file41.html
45283587000_file1,АБЛАЕВ С. Н.,Участковый уполномоченный милиции,Капитан,(499) 1904432,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file1.html
45283587000_file2,ГОРБУНОВ С. В.,Участковый уполномоченный милиции,Лейтенант,(499) 1904432,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file2.html
45283587000_file3,МЕНЬШИКОВ А. В.,Участковый уполномоченный милиции,Старший лейтенант,(495) 1904432,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file3.html
45283587000_file4,РУСТАМОВ Р. М.,Старший участковый уполномоченный милиции,Майор,(499) 1904432,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file4.html
45283587000_file5,КУЛИКОВ А. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1904432,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file5.html
45283587000_file6,КОННОВ А. А.,Участковый уполномоченный милиции,Капитан,(499) 1930012,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file6.html
45283587000_file7,БЕДНЯКОВ Н. Н.,Участковый уполномоченный милиции,Капитан,(499) 1930012,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file7.html
45283587000_file8,ЯКУНИН С. И.,Участковый уполномоченный милиции,Капитан,(499) 1930012,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file8.html
45283587000_file9,БЫЧЕНКОВ С. П.,Участковый уполномоченный милиции,Лейтенант,(499) 1930012,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file9.html
45283587000_file10,МАКАРОВ Е. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1902883,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file10.html
45283587000_file11,АРЕФЬЕВ А. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1902883,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file11.html
45283587000_file12,ШУВАЛОВ А. Ю.,Старший участковый уполномоченный милиции,Капитан,(499) 1902883,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file12.html
45283587000_file13,СКОРБАЧЕВ А. А.,Участковый уполномоченный милиции,Капитан,(499) 9438711,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file13.html
45283587000_file14,МИШУКОВ М. А.,Участковый уполномоченный милиции,Младший лейтенант,(499) 9438711,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file14.html
45283587000_file15,ПОТАПОВ А. В.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9438711,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file15.html
45283587000_file16,СОЛОВЬЕВ И. Г.,Старший участковый уполномоченный милиции,Майор,(495) 9471404,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file16.html
45283587000_file17,САЛАЕВ А. С.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9471404,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file17.html
45283587000_file18,БУДАКОВ Ю. Н.,Участковый уполномоченный милиции,Майор,(495) 9471404,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file18.html
45283587000_file19,БАРЫНИН Н. С.,Старший участковый уполномоченный милиции,Майор,(499) 1947120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file19.html
45283587000_file20,ЮРТАЕВ А. В.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1947120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file20.html
45283587000_file21,СТРЕЛЬЦОВ В. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1947120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file21.html
45283587000_file22,БУБНОВ А. И.,Участковый уполномоченный милиции,Лейтенант,(499) 1947120,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file22.html
45283587000_file23,ХАРИН П. А.,Участковый уполномоченный милиции,Капитан,(499) 1940730,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file23.html
45283587000_file24,КОЧЕТКОВА А. Д.,Участковый уполномоченный милиции,Лейтенант,(499) 1940730,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file24.html
45283587000_file25,РОЖКОВ Н. А.,Участковый уполномоченный милиции,Лейтенант,(499) 1940730,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file25.html
45283587000_file26,БУЛАНОВ В. И.,Участковый уполномоченный милиции,Лейтенант,(499) 1940730,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283587000/file26.html
45283593000_file1,ЧУЖИНОВ А. А.,Участковый уполномоченный милиции,Сержант,(495) 4933020,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file1.html
45283593000_file2,КОРОЧКИН М. Е.,Старший участковый уполномоченный милиции,Капитан,(495) 4933020,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file2.html
45283593000_file3,КОРОЧКИН М. Е.,Старший участковый уполномоченный милиции,Капитан,(495) 4933020,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file3.html
45283593000_file4,СМИРНОВ А. В.,Участковый уполномоченный милиции,Лейтенант,(495) 4933020,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file4.html
45283593000_file5,СТРЮЧКОВ В. Н.,Участковый уполномоченный милиции,Капитан,(495) 4933020,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file5.html
45283593000_file6,КАЛИНИН А. Н.,Старший участковый уполномоченный милиции,Капитан,(495) 4970491,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file6.html
45283593000_file7,ПАНТЕЛЕЕВ П. П.,Участковый уполномоченный милиции,Младший лейтенант,(495) 4970491,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file7.html
45283593000_file8,ДРОЗД А. В.,Участковый уполномоченный милиции,Старший лейтенант,(495) 4970491,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file8.html
45283593000_file9,БЛАШКИН П. П.,Старший участковый уполномоченный милиции,Майор,(495) 4929688,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file9.html
45283593000_file10,ЕЛИСЕЕНКО В. А.,Участковый уполномоченный милиции,Лейтенант,(495) 4929688,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file10.html
45283593000_file11,ТУЧКОВ М. В.,Старший участковый уполномоченный милиции,Майор,(495) 4929688,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file11.html
45283593000_file12,МАШКАРА А. Д.,Участковый уполномоченный милиции,Младший лейтенант,(495) 9490311,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file12.html
45283593000_file13,ТИТОВ С. А.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9490311,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file13.html
45283593000_file14,МОСКВИН А. Г.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9490311,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file14.html
45283593000_file15,МАРТЫНОВ А. М.,Участковый уполномоченный милиции,Лейтенант,(495) 9490311,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file15.html
45283593000_file16,ГАДЖИКУРБАНОВ Ш. Н.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9489052,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file16.html
45283593000_file17,ЗАХАРЯН Г. Л.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9489052,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file17.html
45283593000_file18,АРСЕНТЬЕВ Р. К.,Участковый уполномоченный милиции,Старший лейтенант,(495) 9489052,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file18.html
45283593000_file19,ХАЙРИДИНОВ С. Я.,Старший участковый уполномоченный милиции,Майор,(495) отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file19.html
45283593000_file20,СУХОРУКОВ Д. Ю.,Участковый уполномоченный милиции,Младший лейтенант,(495) отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file20.html
45283593000_file21,БАЙДАЛОВ А. К.,Участковый уполномоченный милиции,Лейтенант,(495) отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file21.html
45283593000_file22,БУДАЛОВ И. Н.,Участковый уполномоченный милиции,Майор,отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file22.html
45283593000_file23,ГУЛЯУТДИНОВ Д. И.,Участковый уполномоченный милиции,Лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file23.html
45283593000_file24,ЛИФАНОВ В. В.,Старший участковый уполномоченный милиции,Майор,(495) отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file24.html
45283593000_file25,ИСАЕВ А. Е.,Участковый уполномоченный милиции,Старший лейтенант,(495) отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file25.html
45283593000_file26,ПРОСВИРИН К. С.,Участковый уполномоченный милиции,Старший лейтенант,отсутствует,http://112.ru/publish/00/00/uum/45000000000/45283000000/45283593000/file26.html
45286552000_file1,ЗАХАРОВ М. Л.,Старший участковый уполномоченный полиции,Капитан,(926) 5609742,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file1.html
45286552000_file2,СУББОТИН А. В.,Участковый уполномоченный полиции,Лейтенант,(929) 6587228,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file2.html
45286552000_file3,ЕЛИСЕЕВ Т. Р.,Участковый уполномоченный полиции,Младший лейтенант,(926) 3330995,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file3.html
45286552000_file4,КИБАЛЬНИЧЕНКО Д. Ф.,Участковый уполномоченный полиции,Лейтенант,(926) 7151508,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file4.html
45286552000_file5,ТЕБРЯЕВ А. В.,Участковый уполномоченный полиции,Старший лейтенант,(926) 2229053,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file5.html
45286552000_file6,МИТРОФАНОВ С. В.,Старший участковый уполномоченный полиции,Майор,(926) 8246941,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286552000/file6.html
45286555000_file1,ВАСИЛЬЕВ М. А.,Участковый уполномоченный милиции,Лейтенант,(499) 917-86-74,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file1.html
45286555000_file2,ШАТУНОВ К. И.,Участковый уполномоченный милиции,Капитан,(499) 917-86-74,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file2.html
45286555000_file3,ЗАГУЛИН В. Л.,Участковый уполномоченный милиции,Майор,(499) 917-86-74,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file3.html
45286555000_file4,ЧУЛКОВ А. В.,Старший участковый уполномоченный милиции,Майор,(499) 623-45-44,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file4.html
45286555000_file5,МИХАЛЕВ Е. Н.,Старший участковый уполномоченный милиции,Капитан,(499) 623-45-44,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file5.html
45286555000_file6,КЛИМОВ А. С.,Участковый уполномоченный милиции,Лейтенант,(499) 623-45-44,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file6.html
45286555000_file7,ОБЪЕДКОВ А. Ю.,Старший участковый уполномоченный милиции,Майор,(499) 261-03-30,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file7.html
45286555000_file8,БЕЛОУС А. П.,Участковый уполномоченный милиции,Майор,(499) 261-03-30,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file8.html
45286555000_file9,ЩЕМЕЛИНИН Н. Д.,Старший участковый уполномоченный милиции,Майор,(499) 261-03-30,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file9.html
45286555000_file10,ТАТИЩЕВ С. С.,Участковый уполномоченный милиции,Капитан,(499) 265-29-54,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file10.html
45286555000_file11,КЛЕЙМЕНОВ И. И.,Участковый уполномоченный милиции,Капитан,(499) 261-26-46,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file11.html
45286555000_file12,ОВЧИННИКОВ А. С.,Участковый уполномоченный милиции,Лейтенант,(499) 261-26-46,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file12.html
45286555000_file13,ОМАРОВ А. А.,Старший участковый уполномоченный милиции,Майор,(499) 2612646,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file13.html
45286555000_file14,ЛЕОНТЬЕВ Ю. Н.,Участковый уполномоченный милиции,Капитан,(499) 9172524,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file14.html
45286555000_file15,ПАВЛОВ И. В.,Участковый уполномоченный милиции,Капитан,(499) 9172524,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file15.html
45286555000_file16,ЗАГОРОДНЫЙ М. Ю.,Участковый уполномоченный милиции,Младший лейтенант,(499) 9163099,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file16.html
45286555000_file17,ПОТЕМКИН А. В.,Старший участковый уполномоченный милиции,Майор,(499) 9163099,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file17.html
45286555000_file18,ТКАЧЕВ А. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 3609594,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file18.html
45286555000_file19,КРИВАСОВ В. А.,Участковый уполномоченный милиции,Лейтенант,(499) 3609594,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file19.html
45286555000_file20,ЗЕЛЕНСКИЙ О. А.,Старший участковый уполномоченный милиции,Капитан,(499) 3609594,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file20.html
45286555000_file21,ПЕРЕВЕРЗЕВ С. Н.,Участковый уполномоченный милиции,Капитан,(499) 207-65-13,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file21.html
45286555000_file22,ХАРИНИН В. Ю.,Участковый уполномоченный милиции,Старший лейтенант,(499) 625-96-10,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file22.html
45286555000_file23,АСЫЛОВ В. Е.,Старший участковый уполномоченный милиции,Майор,(499) 628-66-39,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file23.html
45286555000_file24,АХМЕДОВ С. Ш.,Участковый уполномоченный милиции,Капитан,(499) 628-66-39,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file24.html
45286555000_file25,МАТВИЕНКО Ю. С.,Участковый уполномоченный милиции,Майор,(499) 623-16-64,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file25.html
45286555000_file26,ПАТРИКОВ Р. Д.,Участковый уполномоченный милиции,Капитан,(499) 624-22-76,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file26.html
45286555000_file27,КАНАХИН М. Н.,Участковый уполномоченный милиции,Лейтенант,(499) 625-99-86,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file27.html
45286555000_file28,ЗАГАЙНОВ А. В.,Участковый уполномоченный милиции,Младший лейтенант,(499) 208-01-49,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file28.html
45286555000_file29,АЛЛАХВЕРДИЕВ А. А.,Участковый уполномоченный милиции,Майор,(499) 208-01-49,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file29.html
45286555000_file30,СЛАБКИН А. Г.,Участковый уполномоченный милиции,Старший лейтенант,(499) 208-01-49,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file30.html
45286555000_file31,ЗОРОВ Н. М.,Участковый уполномоченный милиции,Лейтенант,(499) нет,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file31.html
45286555000_file32,СЕЧКО В. И.,Участковый уполномоченный милиции,Майор,(499) 267-35-39,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file32.html
45286555000_file33,РАЗУМНЫХ А. В.,Старший участковый уполномоченный милиции,Майор,(499) 267-35-39,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file33.html
45286555000_file34,ПОПСУЕВ Д. Е.,Участковый уполномоченный милиции,Лейтенант,(499) 267-48-42,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file34.html
45286555000_file35,ЩЕЛОБОКОВ А. С.,Участковый уполномоченный милиции,Лейтенант,(499) 2674842,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286555000/file35.html
45286560000_file1,АБЛЯЕВ Р. Р.,Участковый уполномоченный полиции,Младший лейтенант,(499) 2350389,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file1.html
45286560000_file2,СЕЧИН В. И.,Старший участковый уполномоченный полиции,Майор,(499) 2350389,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file2.html
45286560000_file3,ПУШКЕВИЧ Д. М.,Участковый уполномоченный полиции,Старший лейтенант,(499) 2350389,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file3.html
45286560000_file4,ПОНОМАРЕВ М. Ю.,Старший участковый уполномоченный полиции,Майор,(499) 2361353,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file4.html
45286560000_file5,ПОНОМАРЕВ М. Ю.,Старший участковый уполномоченный полиции,Майор,(499) 2361353,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file5.html
45286560000_file6,ТИМАКИН В. Н.,Участковый уполномоченный полиции,Капитан,(499) 2376139,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file6.html
45286560000_file7,ТИМАКИН В. Н.,Участковый уполномоченный полиции,Капитан,(499) 2376139,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file7.html
45286560000_file8,ЕФРЕМОВ А. Н.,Участковый уполномоченный полиции,Капитан,(499) 2376139,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file8.html
45286560000_file9,ДЖИОЕВ И. А.,Участковый уполномоченный полиции,Лейтенант,(495) 9534678,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file9.html
45286560000_file10,ДЖИОЕВ И. А.,Участковый уполномоченный полиции,Лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file10.html
45286560000_file11,ХОМЕНКО И. В.,Участковый уполномоченный полиции,Лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file11.html
45286560000_file12,БОГОЛЕПОВ А. А.,Участковый уполномоченный полиции,Майор,не указан,http://112.ru/publish/00/00/uum/45000000000/45286000000/45286560000/file12.html
